age,income,loan_amount,loan_term,num_of_credit_lines,credit_history_length,num_of_delinquencies,credit_score,savings,employment_length,default
39,2395.57,2295.79,15,5,4,3,556,9602.78,3,1
46,785.76,4730.28,21,3,3,4,691,14600.44,4,0
34,518.72,1764.38,48,1,4,0,553,2942.82,9,0
49,3056.18,3680.3,27,3,2,2,571,1276.36,3,0
47,4238.4,5317.16,13,4,4,3,630,16695.93,7,1
41,12733.31,13589.52,31,7,6,0,535,8536.25,4,0
20,697.07,17702.74,18,6,1,1,759,26559.47,3,0
44,851.64,1506.81,31,2,3,2,564,708.6,13,0
43,3613.07,8249.18,39,5,1,1,536,10249.69,5,0
40,12289.42,8292.32,16,1,3,2,596,8235.77,3,1
48,4781.75,4686.93,37,3,2,0,538,25263.52,10,1
51,612.08,1462.19,61,2,7,3,573,42295.93,1,0
41,33681.1,13477.28,25,4,5,2,680,9680.73,2,0
48,1271.71,3499.39,32,6,7,2,520,13681.88,5,0
52,9435.68,1899.5,21,6,4,1,601,29931.39,7,0
46,34903.78,12952.99,32,3,4,0,607,3848.53,1,0
47,11305.21,10898.98,40,5,1,1,578,13254.06,2,0
43,2146.16,1738.46,32,5,2,1,604,9218.85,12,0
18,57.22,14318.91,41,4,5,5,602,21804.45,18,0
48,469.69,2966.35,54,2,4,3,602,33270.05,1,0
35,16694.35,13983.73,18,1,7,1,471,23894.84,10,0
28,770.52,7526.19,23,2,1,2,590,3868.4,5,1
49,1243.29,2877.54,44,3,3,3,572,18457.24,2,0
49,1231.01,3179.77,17,7,2,5,614,6800.27,7,0
18,652.76,25429.5,18,4,3,1,561,39125.97,9,0
61,4734.17,1033.55,20,2,5,5,597,18184.93,3,0
34,414.52,8747.55,19,3,6,2,587,33925.96,7,0
24,252.29,11490.6,13,4,3,0,488,10357.33,5,0
47,5018.72,1585.53,45,5,6,2,596,42013.37,6,1
18,478.4,10592.36,21,2,2,5,594,7958.34,5,1
27,1377.27,17472.95,20,5,5,0,629,39697.57,4,0
57,2343.8,3977.8,45,2,5,5,608,32474.2,3,0
51,10927.96,7643.94,25,2,1,1,640,39418.7,15,1
35,584.54,4705.26,30,5,5,2,535,16874.3,6,0
41,1150.55,2975.49,28,2,2,0,540,13802.39,17,0
48,4988.04,2984.51,33,1,6,4,677,37638.7,10,0
24,108.98,6965.23,15,3,2,0,615,6189.14,9,0
53,1938.45,3782.17,12,8,8,4,515,33439.81,0,1
41,7638.83,8951.55,16,7,2,2,735,12516.94,8,1
39,1983.64,8032.32,58,3,3,1,648,23284.31,5,0
33,2372.08,2648.89,22,3,2,5,548,5609.61,10,1
18,46.09,2276.74,45,2,4,3,669,7204.55,18,0
52,24108.17,8736.33,23,1,8,3,671,27038.25,2,0
54,20802.68,6851.76,51,1,2,1,545,20745.78,5,0
25,821.7,9471.43,14,4,3,5,568,29223.52,2,1
41,267.63,11970.09,46,2,4,1,593,18060.83,9,0
48,3261.91,2042.79,20,2,7,2,564,27777.31,1,0
51,721.67,6995.87,24,1,2,3,601,9583.38,4,0
41,18864.75,12442.59,49,1,1,2,640,10068.09,5,0
34,1462.39,1499.43,24,1,2,5,630,6157.38,1,1
24,328.51,8446.78,35,4,6,0,611,19224.68,8,0
57,1977.26,3644.08,16,3,8,3,570,31203.91,3,0
40,1221.15,2250.32,43,5,5,0,653,5782.74,6,0
43,1511.36,2124.05,41,2,5,2,640,6265.89,5,0
43,6692.91,8854.31,14,4,6,2,590,21274.99,6,0
61,20335.12,5527.3,22,3,2,2,616,27737.06,14,1
21,608.5,17511.42,22,4,9,1,596,48942.78,11,0
55,2540.17,14008.79,38,1,2,3,603,21283.98,0,1
44,1223.86,1633.99,25,4,2,2,593,8790.22,9,0
59,30945.16,14710.53,14,3,6,6,576,46358.8,10,0
56,2400.83,15272.55,16,3,4,0,666,49637.46,8,1
53,84921.33,13074.69,16,5,5,3,552,17372.88,4,1
60,1174.64,8980.8,21,7,7,4,560,10414.02,2,0
26,612.58,15966.76,31,2,6,3,728,68404.2,10,1
37,3098.53,3105.63,29,4,3,2,641,22393.65,8,1
39,7415.15,11186.67,53,2,4,0,525,10597.53,3,0
54,62975.53,9910.17,30,3,7,4,613,32738.98,2,0
53,6725.17,11071.24,29,2,4,5,580,13348.23,7,0
52,16207.5,6541.11,23,3,5,4,605,27380.38,5,0
56,12453.77,3937.17,32,2,5,5,618,31760.23,6,0
49,44895.0,4444.8,38,5,8,0,587,53847.19,10,0
64,1125.29,1971.16,46,1,5,7,665,38955.34,8,0
40,9194.47,10629.8,30,5,5,1,636,10972.34,5,0
28,488.51,14647.4,16,3,4,2,637,9518.96,5,0
52,3003.63,8723.53,20,3,1,0,537,21464.31,8,1
46,8247.9,21264.47,35,3,4,5,575,52390.4,5,0
48,2402.17,6853.58,44,1,8,2,589,43803.94,1,1
43,2162.97,1025.68,29,2,7,2,635,41975.72,8,0
67,6872.8,17362.43,19,2,3,2,563,47569.48,8,1
33,533.5,11800.81,18,2,4,3,616,5209.27,4,0
39,1466.18,6663.46,66,4,4,2,578,32983.48,0,0
43,3588.35,5254.65,23,7,7,3,536,34014.25,9,0
49,1437.95,3472.78,29,3,3,2,518,2745.18,11,0
44,3776.16,8657.48,18,4,7,1,636,34234.35,2,1
47,52658.12,10024.48,25,5,7,1,565,37418.43,9,0
46,1761.56,3340.2,39,5,2,2,600,8031.37,4,0
48,6897.51,9724.37,29,3,10,2,653,43163.9,0,0
35,2503.48,3222.8,15,6,4,1,579,41830.03,22,0
48,25324.52,2938.66,48,4,9,1,498,69903.6,12,1
44,2336.61,6648.75,32,7,3,3,653,10186.14,2,0
30,8478.39,13548.63,21,4,7,2,476,26312.91,11,1
44,584.0,1362.65,17,5,4,2,617,15500.11,3,0
39,1245.89,1939.07,24,3,3,0,572,13659.27,10,1
41,1241.61,3514.03,36,2,6,1,613,17653.08,3,0
45,186.18,7907.68,19,1,5,3,543,438.7,10,0
49,375.49,3491.69,39,5,1,3,542,12459.3,2,0
20,358.81,11173.7,36,1,7,2,592,28443.68,12,0
46,2078.93,4585.87,35,2,2,1,685,7254.65,0,0
43,1267.86,11108.05,24,8,2,5,644,23744.01,2,0
34,2007.41,9421.81,45,2,4,6,541,56586.44,16,1
18,246.06,10493.78,36,6,4,2,544,16612.04,9,0
40,1579.03,11289.97,16,2,2,3,565,18736.29,2,0
25,855.78,14331.66,35,2,6,1,605,5315.49,3,1
39,16746.47,7486.0,23,6,7,5,622,19689.64,7,1
25,2683.23,8513.89,44,5,2,5,636,9649.15,13,1
46,3210.79,7005.97,29,2,7,0,616,39355.11,2,1
52,6092.58,11207.91,21,3,2,5,658,24139.24,4,0
55,1282.95,6092.35,27,3,3,5,596,20523.88,3,0
49,2047.09,2154.83,16,2,3,3,582,17166.27,6,0
35,1022.93,4703.32,44,4,5,1,672,11633.03,6,0
59,7753.08,2646.0,27,3,5,6,536,21254.53,2,0
26,287.87,12940.39,18,2,4,2,668,5221.83,6,0
60,1619.07,1099.54,16,2,2,8,712,3956.96,0,0
58,2957.21,2348.54,18,2,3,5,595,7770.93,1,0
43,5288.11,5810.68,15,5,6,1,582,26238.75,5,0
47,9841.37,7407.69,18,1,4,1,554,13745.51,4,0
40,1734.4,4307.48,17,1,2,3,621,13347.68,3,1
32,890.12,7450.09,38,4,6,1,579,20354.52,7,0
42,36619.88,9289.38,49,1,12,1,580,69596.63,13,0
47,3986.01,9601.9,30,1,5,3,732,5343.87,5,0
38,2179.94,12543.55,20,4,5,2,653,31081.57,3,0
64,4116.6,14865.52,37,2,1,0,597,19013.55,1,1
49,12297.64,5007.74,36,3,5,6,573,7064.83,2,1
46,10044.06,5812.21,15,2,2,2,560,22293.65,16,0
23,253.84,14478.67,14,3,3,1,626,26340.26,8,0
46,25847.9,3090.01,34,1,6,2,626,40315.56,5,1
69,35841.39,21334.93,54,3,5,0,572,92131.87,15,1
23,2081.2,24381.31,40,2,6,3,599,79471.53,13,1
40,6486.55,12739.0,24,2,5,1,565,1064.59,4,1
41,9282.75,7277.71,27,3,2,1,558,11144.01,12,0
38,720.67,1790.88,37,6,4,1,631,3243.74,7,0
48,804.29,4416.64,39,5,4,1,629,9998.61,4,0
25,452.0,10668.92,32,3,4,0,622,15631.74,12,0
43,7775.88,5468.98,24,2,1,4,643,30474.35,11,1
40,1439.89,10256.69,18,2,3,4,561,6272.82,0,0
53,3547.6,5061.87,22,6,2,1,600,9032.72,5,1
68,11852.15,2618.13,21,2,4,6,622,12365.7,7,0
32,853.15,13637.41,17,4,2,2,585,24284.57,2,0
35,3418.11,1479.09,13,2,3,6,590,6956.73,9,1
63,5450.71,11715.71,23,3,1,2,542,23751.42,4,1
46,346.57,6468.29,24,1,1,2,634,10783.2,10,0
42,4059.89,7233.92,53,3,2,1,646,17608.94,3,0
75,69097.22,12592.95,21,4,4,2,593,27572.38,9,1
38,3241.62,13588.74,20,5,8,1,609,46236.91,1,0
32,274.39,1553.37,35,2,3,0,610,2199.34,9,0
50,8761.32,8308.85,15,5,2,4,559,18518.79,5,1
40,734.31,5931.29,13,7,4,2,668,21597.16,2,0
56,411.67,10097.52,16,5,4,5,557,731.17,2,0
48,688585.33,15949.04,27,3,10,1,654,45355.07,3,0
34,1079.75,11135.92,15,3,4,1,568,26262.42,4,0
51,4573.11,8611.08,46,8,5,4,635,26697.0,5,0
18,64.43,23309.96,31,7,3,5,566,9114.44,20,0
61,20739.72,9672.71,16,1,6,2,614,8427.98,5,1
28,809.35,13461.42,24,5,1,1,550,12964.17,6,0
37,506.06,3754.99,49,3,1,1,611,22164.96,12,0
38,5906.2,7729.57,19,8,2,2,580,5150.99,3,1
57,899.35,9048.87,25,2,5,4,565,4010.15,2,0
41,26131.9,12566.42,14,4,5,0,598,26158.74,12,0
49,5562.72,9017.35,34,5,5,6,541,8468.37,2,1
52,220.52,2110.65,48,4,4,6,635,33612.38,4,0
56,9904.42,17929.71,21,5,4,3,612,69726.66,14,1
53,1438.58,5086.67,23,3,3,4,577,6238.19,9,0
51,27784.04,9953.89,49,3,3,0,672,18206.93,1,0
41,3187.82,1587.7,16,7,3,0,567,29222.46,15,0
46,883.06,3080.36,17,3,3,3,598,20139.13,3,0
38,11049.95,5833.5,40,4,2,4,612,15985.96,15,0
47,2393.17,4185.57,25,2,3,1,601,1808.51,2,1
18,1487.88,27750.29,14,3,1,1,650,40604.44,4,0
49,6779.88,9117.17,58,1,3,0,654,31949.4,3,0
47,1620.76,1050.77,32,5,3,2,636,1634.65,11,0
27,479.98,11792.14,13,2,4,1,574,32452.71,2,0
46,2913.41,9735.08,50,3,1,2,684,27653.52,6,0
34,17599.39,7431.23,17,3,2,6,630,8414.74,10,1
39,1517.03,18268.9,35,4,1,5,530,32114.52,2,0
51,22458.41,4938.7,15,2,2,3,569,18661.41,6,1
29,1417.81,17072.57,17,2,6,1,560,38978.05,6,0
43,1198.4,2405.19,31,2,2,0,627,6696.96,11,0
37,1220.79,2113.59,32,3,2,0,591,16426.37,8,1
40,1824.07,10487.08,12,4,4,2,587,29021.46,1,0
43,1353.56,3198.09,13,5,1,1,607,6400.25,3,1
50,7994.31,5602.79,33,5,4,4,589,2852.48,3,1
60,497.61,15326.0,20,5,11,3,629,21199.53,1,0
29,436.27,9264.8,22,3,3,0,621,16945.37,7,0
48,8495.73,6969.09,44,2,3,0,728,16796.53,3,0
44,5535.84,8423.89,23,3,2,2,689,8374.37,10,0
26,784.72,2364.18,50,3,7,3,513,61509.76,22,1
42,48139.09,10093.53,26,2,9,1,625,45117.42,8,0
24,492.31,5318.78,58,1,1,2,604,13307.02,11,0
48,7438.41,7404.64,40,3,1,1,569,8301.81,1,0
52,10712.1,6742.12,33,2,3,1,552,7200.3,6,0
46,25359.91,10255.28,17,4,6,0,633,20493.31,4,0
39,13761.92,14280.41,29,4,3,2,579,31071.9,3,1
41,83889.81,9025.34,29,2,8,2,528,58753.78,18,0
40,13411.0,7915.62,24,3,6,0,715,42563.81,17,0
45,8759.74,7703.04,19,2,1,2,624,15381.38,15,0
51,1301.9,5202.49,33,1,2,5,546,16585.04,6,0
45,5604.48,6869.68,18,3,6,3,620,27710.21,7,0
43,13434.03,4481.08,64,5,12,3,585,83088.1,17,0
54,13181.03,12464.25,40,2,5,3,577,23519.43,16,0
61,6443.26,9034.66,39,2,4,0,633,1627.89,2,1
39,836.2,1457.14,37,5,1,0,619,4558.73,9,0
52,1265.38,1416.06,16,3,6,6,542,16311.01,1,0
67,23002.35,13629.84,34,3,2,1,680,28110.92,7,1
18,42.67,5532.94,22,2,1,2,611,563.91,14,0
40,387.66,4306.79,32,3,3,1,525,6945.63,8,0
50,51331.11,6200.93,20,3,2,2,654,5164.82,4,1
50,1153.84,1176.5,34,3,1,3,632,6139.28,2,0
39,2393.9,7398.43,35,1,2,0,660,213.06,7,0
59,14216.18,6155.45,31,2,5,1,555,5322.76,2,1
62,6887.32,5872.04,16,1,2,7,592,10002.56,5,0
39,1281.83,8096.59,27,5,1,3,643,1967.0,5,0
58,5022.55,14001.63,30,2,3,1,569,35223.06,6,1
46,30881.91,10300.92,30,5,5,2,593,5705.45,1,0
53,356.82,11048.98,17,2,3,3,619,7622.54,4,0
31,1787.71,13611.76,29,2,6,1,737,5165.99,0,0
38,11611.47,18386.17,21,4,2,1,499,23354.43,4,1
47,19508.29,5318.98,44,2,9,3,588,57606.98,12,0
23,1352.56,16687.15,35,3,1,1,654,15127.71,6,0
44,2843.46,11013.85,14,3,3,3,673,29643.39,4,0
25,113.05,2095.04,39,7,3,2,617,2087.51,11,0
46,11248.41,4837.05,62,5,11,0,684,83968.19,12,1
35,1540.31,10653.31,32,3,2,1,539,13011.68,3,0
32,839.31,13713.5,21,5,1,1,500,23998.47,2,0
40,2765.35,7969.26,12,3,3,4,661,43669.97,16,1
72,27157.23,16832.28,15,3,2,2,644,55944.03,13,1
51,1711.87,1650.33,25,1,7,3,628,23251.77,1,0
40,825.92,3157.57,45,3,4,1,640,27808.43,7,0
46,72924.7,10867.62,18,2,5,0,665,32904.53,11,0
19,993.19,24453.26,13,3,1,1,647,30950.03,7,0
29,2485.83,22482.31,24,3,1,0,631,53862.21,13,1
46,1963.07,5157.67,23,3,4,2,599,17471.28,4,1
31,1455.92,14674.59,22,7,2,1,562,20768.95,5,0
48,11364.79,1619.97,20,1,2,3,651,7130.03,2,1
44,18699.69,2460.09,21,2,3,4,653,21590.2,4,1
34,224.5,3541.23,18,3,1,2,643,157.25,9,0
19,161.31,10709.35,18,6,9,2,668,44502.87,9,0
37,1872.29,9484.77,20,2,8,1,534,48160.97,3,1
42,448.15,1967.57,15,4,2,3,649,5103.81,5,0
50,16053.25,4838.13,19,5,1,1,578,14749.75,10,0
18,443.2,8240.0,56,4,5,4,618,7408.49,14,0
55,1655.78,1744.71,24,2,2,5,613,6994.94,6,0
47,3758.1,3126.21,38,1,3,1,548,5842.49,0,0
36,502.4,1159.98,36,2,2,1,600,12400.52,7,0
51,845.96,5409.67,43,2,2,5,571,25712.38,3,0
27,503.72,14398.68,17,3,3,1,635,25979.92,6,0
52,481.46,12257.26,36,2,7,2,607,837.9,6,0
42,784.37,6208.08,17,1,1,3,605,10920.46,1,0
18,47.79,6519.89,38,3,3,4,559,3029.32,18,0
54,739.42,5428.4,12,5,1,6,596,9950.25,5,0
26,1264.89,19613.05,14,4,1,1,699,27302.32,3,0
32,57.66,12215.77,41,3,5,2,558,8845.73,12,0
37,1356.42,7745.92,23,3,7,2,623,46382.27,6,1
75,4009.21,22774.12,25,2,2,2,550,32639.69,5,1
41,1426.89,2306.91,53,5,6,1,626,38809.21,4,1
48,5616.78,4441.98,39,3,2,0,557,4670.99,4,0
44,116371.49,16989.8,21,2,5,1,627,13252.87,5,0
44,339.11,4137.14,13,2,2,3,630,793.59,4,0
22,593.03,17163.6,13,1,4,0,587,36822.14,6,0
38,71487.53,11460.39,32,2,9,2,558,55332.09,15,0
60,1172.95,9779.3,23,7,4,6,626,29617.8,3,0
43,6256.44,5292.07,29,2,3,1,569,12988.18,8,0
53,23197.01,9829.89,21,9,4,3,597,2704.86,1,0
18,213.61,13776.4,41,2,3,4,584,16109.69,13,0
48,9259.29,9276.98,53,1,3,0,527,22939.14,2,0
48,21625.68,13345.37,34,1,3,2,625,8374.74,0,0
50,7962.79,7765.51,52,2,2,1,586,22990.59,2,0
59,8497.19,4837.67,21,3,4,5,529,21210.43,5,0
50,35571.2,8692.25,14,2,7,1,573,25974.27,1,0
47,7790.17,9623.99,51,3,3,0,675,15558.62,6,1
32,1627.47,19484.57,24,3,5,2,560,51159.29,0,0
26,391.41,8122.82,37,3,4,0,700,9294.07,11,0
44,1440.67,10584.29,22,5,1,4,605,19009.91,1,0
49,2677.47,2653.95,49,5,4,1,607,11577.19,3,0
31,1083.11,10545.84,31,4,3,0,623,17396.39,4,0
44,4159.67,7786.2,46,1,5,3,671,44240.13,4,1
42,7155.76,4538.33,39,5,1,3,590,6155.99,8,0
45,785.11,1999.94,13,5,3,4,535,13310.04,8,0
49,7828.9,8378.44,12,4,4,1,577,57111.66,21,1
36,8040.51,7799.18,26,8,5,1,594,35061.75,14,1
54,2332.98,4700.39,34,1,4,3,528,3417.95,6,0
37,2249.52,5445.02,58,6,5,2,585,13360.65,17,0
48,5619.36,5293.82,31,2,2,1,651,2101.35,0,0
40,8208.8,20911.41,13,3,3,4,572,35807.99,2,0
51,3299.52,7260.75,14,4,2,5,679,8284.2,3,1
38,1182.42,7063.04,24,4,2,1,618,11619.03,3,0
46,6857.8,8157.52,17,1,5,3,600,17723.81,4,0
52,12.12,9529.53,66,3,9,8,561,53645.69,1,0
47,2973.3,6613.39,25,6,7,3,516,28456.56,1,0
67,7714.79,15544.17,45,3,2,1,583,16165.78,2,1
47,721.6,4719.28,25,5,3,4,598,20074.09,0,0
42,8665.3,13095.32,21,2,4,2,510,247.69,0,1
38,7038.29,2599.99,36,4,5,3,614,53309.92,17,1
48,918.38,2122.72,14,3,5,4,530,16209.43,3,0
36,2193.86,14209.6,21,3,4,1,499,32265.67,1,0
38,1132.25,8449.67,20,4,1,2,598,14845.03,0,0
37,3327.15,3343.52,32,6,8,6,602,33378.04,0,1
30,1373.64,6375.94,15,4,4,5,638,24856.97,2,1
38,27687.74,13341.25,24,2,4,1,601,18347.15,14,0
42,6437.54,5463.19,24,3,3,0,572,16804.66,10,0
40,1399.89,8708.97,19,2,5,2,581,27971.15,1,0
21,515.79,13901.31,30,1,4,1,494,20970.26,9,0
50,9881.68,15847.26,65,6,8,2,666,100430.28,20,1
50,7983.9,6303.23,38,1,3,0,544,8016.13,5,0
69,85076.41,17215.99,13,3,2,1,567,70975.6,20,1
52,1177.0,1062.03,16,3,6,3,637,27828.78,2,0
23,492.41,7227.95,52,3,4,2,580,3519.61,11,0
37,5064.92,8325.15,30,2,6,5,624,36775.18,3,1
52,2257.3,1866.5,26,1,1,3,575,25.53,2,0
21,96.97,1717.48,44,5,5,1,635,32938.91,16,0
48,608.34,10171.72,43,2,8,1,556,4379.06,7,0
62,6951.19,5048.82,32,3,5,3,656,6294.35,3,1
45,4992.72,5571.34,22,2,6,3,634,29137.19,5,0
39,28048.4,21520.31,36,6,11,3,631,15147.88,10,1
49,8599.22,8952.48,16,2,7,4,606,19778.6,0,0
48,156192.32,17460.64,22,3,6,0,593,9327.36,0,0
18,474.7,18705.33,56,1,2,4,573,3776.5,13,0
44,3279.63,7726.92,36,2,1,2,622,7953.42,6,0
41,9781.28,15709.52,40,3,3,2,576,18257.67,1,0
41,831.42,5323.58,24,1,2,4,575,2946.08,5,0
33,5028.33,5567.23,22,3,4,7,534,51494.53,19,1
56,1022.57,2703.3,37,3,2,4,627,17025.95,11,0
36,495.88,3257.4,49,4,4,0,751,7994.29,12,0
31,713.93,9280.69,29,3,4,1,514,16653.01,8,0
41,464.88,2799.73,13,5,6,2,613,24956.55,5,0
42,968.28,5727.33,35,1,1,3,597,4070.39,8,0
40,724.88,7119.13,15,5,2,3,655,18969.64,2,0
37,19894.71,5489.25,16,4,2,5,526,28259.95,18,1
43,17425.66,11153.07,16,1,1,0,541,521.31,7,1
52,12805.24,9976.66,32,1,3,3,593,11602.81,6,0
55,10015.12,4172.28,22,3,4,0,638,6971.3,8,1
33,4839.53,17558.18,24,6,2,0,621,28352.65,2,1
33,1197.43,1979.37,25,7,2,3,571,3982.4,7,1
39,3129.49,8199.34,13,1,5,6,643,20022.33,19,0
41,516.75,1465.8,22,3,5,1,634,13374.28,6,0
29,764.81,13212.65,13,4,4,0,600,33187.73,3,0
40,2597.26,1443.76,50,4,7,1,615,49193.23,11,1
35,827.08,6071.22,30,3,3,1,570,10008.87,4,0
51,1912.12,1474.3,24,11,5,5,608,29054.25,8,1
39,4094.02,4190.89,26,2,4,2,627,24620.36,11,0
50,1493.64,1765.67,14,2,3,5,580,15735.97,6,0
46,5471.5,5358.78,17,2,6,3,597,6494.9,13,1
33,10262.99,11826.08,37,2,4,4,522,10819.89,10,0
50,2169.53,6632.76,50,4,2,2,574,31657.66,8,0
49,19035.81,2299.99,13,5,4,2,642,22086.85,18,1
47,551.06,10064.04,47,2,5,2,555,14362.92,11,0
47,13854.5,3677.94,16,2,4,1,600,22860.89,6,0
18,181.69,14782.35,24,3,1,0,600,10785.16,13,0
22,452.58,15267.43,26,1,1,0,582,14768.88,8,0
38,13.45,11858.87,49,3,5,2,661,10539.99,14,0
51,1847.96,5733.12,43,9,2,4,612,21475.34,3,0
37,609.97,2330.89,43,3,2,0,630,9143.2,8,0
38,1113.94,8210.75,26,2,1,2,642,8043.15,3,0
46,9864.88,11737.61,28,2,2,2,625,4655.94,3,0
50,2734.65,3005.99,24,4,5,3,535,34147.64,8,0
22,302.01,10290.38,27,1,3,1,558,15443.54,11,0
52,1416.57,2022.36,18,3,2,5,606,13850.55,7,0
49,344.25,1353.54,53,3,4,4,570,28475.32,2,0
48,4765.63,2489.71,17,2,6,2,624,27872.2,2,0
35,1151.44,11216.65,18,2,3,2,509,19642.38,3,0
54,1365.37,3050.1,27,2,8,5,603,42097.38,1,0
18,299.73,18837.3,27,5,4,2,592,31345.36,11,0
63,2243.07,12949.29,37,4,9,2,597,12223.96,1,0
45,4129.76,7132.97,13,4,6,2,560,14896.49,9,1
18,301.29,13242.03,32,5,3,1,541,1300.09,10,0
32,4071.33,3240.35,23,4,1,5,587,41261.82,22,1
42,1694.94,13352.4,26,1,4,4,666,37861.98,1,0
56,6701.67,6406.37,15,5,6,4,557,32660.19,4,0
46,5985.85,4404.95,26,1,2,0,608,5168.41,2,1
53,1243.28,2082.73,27,1,1,4,535,541.2,2,0
47,87596.0,9304.05,45,5,10,1,574,62652.79,11,0
50,734.48,2004.4,25,3,3,4,599,22459.24,2,0
25,980.86,6872.76,16,3,2,4,613,4330.46,14,1
21,4411.34,16718.47,23,3,6,5,578,25376.41,11,1
28,1408.8,6070.22,33,2,1,3,614,7406.61,10,1
63,24732.24,7314.17,16,6,5,1,548,17920.69,10,1
48,1954.86,4015.05,42,3,4,2,573,16443.98,7,0
37,517.98,1309.55,41,9,1,1,658,13221.01,10,0
72,7285.18,18858.48,24,3,2,3,590,42223.42,4,1
75,6472.11,25636.35,50,7,1,2,580,31132.64,5,1
44,1559.82,2748.01,16,2,4,3,664,17487.56,8,0
24,36.43,5043.2,23,2,4,1,587,2099.79,16,0
46,7717.69,5968.97,39,2,2,1,627,1960.11,1,0
37,1495.28,12020.29,16,8,2,3,601,17139.36,3,0
56,1038.87,5591.16,17,3,5,5,570,7764.56,2,0
32,2196.57,2680.4,31,3,4,4,501,21600.54,5,1
21,107.44,3366.24,34,2,2,2,624,9226.54,10,0
43,828.45,2733.94,38,5,6,1,595,6162.78,8,0
38,1355.21,10169.64,24,2,4,3,625,3226.59,2,0
18,244.76,17770.08,12,5,4,0,639,14711.65,7,0
43,3081.84,2956.96,44,2,6,2,504,33365.73,3,1
40,2433.44,16343.02,25,2,3,4,536,22132.87,3,0
30,224.83,7105.91,12,2,5,1,611,27238.19,8,0
18,344.99,16277.45,40,4,1,2,543,9628.9,13,0
46,8679.69,5930.05,15,5,5,1,625,20259.1,4,0
42,21203.44,14182.62,41,2,4,1,570,4191.74,1,0
41,1026.08,8270.7,15,1,2,3,644,19766.36,0,0
29,414.47,5735.6,33,2,7,0,556,15449.36,14,0
52,2577.31,11199.89,59,3,3,5,575,48781.06,9,0
54,2964.74,1982.59,17,2,6,3,598,26343.3,3,0
31,351.59,4489.91,30,4,1,0,593,2519.43,7,0
51,4911.51,21379.92,51,4,2,5,531,77306.58,21,0
21,701.61,17003.17,28,1,2,0,622,12793.33,6,0
44,4529.98,7191.95,15,1,1,3,529,36405.81,16,1
42,31336.1,6716.21,13,4,3,2,653,35953.76,19,0
50,1180.91,2911.01,81,3,9,0,573,58362.01,4,0
50,9846.75,7932.48,52,4,2,0,633,25055.15,6,0
24,366.18,11997.13,25,5,5,1,553,3174.73,7,0
57,11486.9,16381.73,17,1,3,3,649,62500.3,15,1
26,1061.78,10698.82,43,4,4,1,626,8794.95,12,0
55,42.81,9829.05,68,5,10,6,622,53480.15,1,0
44,23265.2,5374.13,16,1,2,6,643,33470.93,13,1
38,846.59,5157.06,25,3,9,0,556,36354.51,3,0
56,18275.48,9454.13,45,7,4,5,609,7632.5,4,1
41,6792.57,8020.52,12,6,6,1,654,26185.17,10,0
46,1032.21,3072.28,17,4,7,1,622,34808.55,2,0
47,1225.16,7455.01,34,2,4,4,602,16078.74,5,1
28,332.28,6952.04,32,2,1,1,555,2471.4,11,0
30,4405.26,8484.13,24,3,5,4,572,10205.9,11,1
55,4041.46,1401.4,30,3,4,3,552,14265.26,4,0
47,10695.02,1858.89,30,3,2,3,538,8597.0,7,1
49,5103.69,6331.61,44,2,9,6,569,43334.85,7,0
36,919.33,5424.37,32,5,5,0,659,16779.68,5,0
49,66820.56,2960.68,18,9,4,4,607,27315.18,1,1
49,2422.19,4633.47,40,2,7,4,617,35777.27,9,1
49,613.46,7324.35,28,1,7,2,573,11756.2,5,0
28,135.37,6409.21,23,2,3,0,618,24172.72,5,0
18,64.14,8611.78,35,5,4,3,555,9745.9,19,0
31,363.71,5122.98,27,2,2,0,652,6944.88,6,0
18,202.5,8649.23,40,2,3,2,577,7514.19,11,0
39,8402.26,9103.35,43,3,9,3,656,57154.29,19,0
53,1561.38,4889.89,35,7,2,6,579,15716.15,1,0
50,21845.9,6556.05,33,2,4,2,576,55409.91,14,1
36,297.17,3932.52,12,2,4,2,709,14444.15,7,0
33,4084.36,19828.36,15,1,3,1,647,42808.54,16,1
18,903.48,26850.53,16,6,1,0,706,40484.24,5,0
50,58236.75,10222.01,18,6,6,1,579,29241.44,6,0
47,4130.01,3174.76,30,3,6,2,631,48415.11,14,0
47,18427.3,13610.73,25,2,5,2,499,2877.77,4,0
46,14271.67,4797.12,53,4,9,3,646,66628.17,15,0
29,164.41,2581.59,37,9,3,1,582,18757.76,8,0
47,913.58,3661.95,14,5,1,4,577,7524.08,2,0
64,16313.43,11596.94,32,1,4,1,546,12117.25,5,1
40,3501.8,13993.28,80,2,5,1,586,51619.85,0,0
46,10241.92,10080.04,35,2,3,1,645,2627.58,2,0
43,1594.65,2044.51,41,5,2,2,601,8807.49,6,0
57,3828.15,16629.73,22,3,3,2,628,38235.31,4,1
32,3101.49,3576.21,14,2,3,5,644,8730.24,14,1
46,427.03,1224.34,39,2,4,4,641,14580.19,8,0
41,461.28,4379.92,33,3,2,0,481,9330.72,9,0
53,7679.9,1903.43,27,4,1,1,526,8880.54,4,0
32,1142.67,10248.74,34,5,7,1,569,34241.13,3,0
31,745.28,14458.43,20,2,1,1,539,27134.42,1,0
36,328.95,2264.62,39,4,1,2,595,17225.42,11,0
49,731.78,2064.27,37,2,2,3,546,9215.77,2,0
